Index,Date,Year,Round,Region,wSeed,Winner,WConf,WScore,LSeed,Loser,LConf,LScore,OT
1191,28-Mar-03,2003,16,East,1,Oklahoma,B12,65,12,Butler,BE,54,
1192,28-Mar-03,2003,16,South,1,Texas,B12,82,5,Connecticut,Amer,78,
1193,28-Mar-03,2003,16,South,7,Michigan St.,B10,60,6,Maryland,B10,58,
1194,29-Mar-03,2003,8,West,2,Kansas,B12,78,1,Arizona,P12,75,
1195,29-Mar-03,2003,8,Midwest,3,Marquette,BE,83,1,Kentucky,SEC,69,
1196,30-Mar-03,2003,8,South,1,Texas,B12,85,7,Michigan St.,B10,76,
1197,30-Mar-03,2003,8,East,3,Syracuse,ACC,63,1,Oklahoma,B12,47,
1198,5-Apr-03,2003,4,Final Four,2,Kansas,B12,94,3,Marquette,BE,61,
1199,5-Apr-03,2003,4,Final Four,3,Syracuse,ACC,95,1,Texas,B12,84,
1200,7-Apr-03,2003,Champ,Championship,3,Syracuse,ACC,81,2,Kansas,B12,78,
1201,16-Mar-04,2004,Play-in,Midwest,16,Florida A&M,MEAC,72,16,Lehigh,Pat,57,
1202,18-Mar-04,2004,64,South,6,North Carolina,ACC,63,11,Air Force,MWC,52,
1203,18-Mar-04,2004,64,South,1,Duke,ACC,96,16,Alabama St.,SWAC,61,
1204,18-Mar-04,2004,64,South,8,Seton Hall,BE,80,9,Arizona,P12,76,
1205,18-Mar-04,2004,64,West,5,Syracuse,ACC,80,12,BYU,WCC,75,
1206,18-Mar-04,2004,64,East,8,Texas Tech,B12,76,9,Charlotte,CUSA,73,
1207,18-Mar-04,2004,64,West,7,DePaul,BE,76,10,Dayton,A10,69,2 OT
1208,18-Mar-04,2004,64,East,12,Manhattan,MAAC,75,5,Florida,SEC,60,
1209,18-Mar-04,2004,64,East,1,Saint Joseph's,A10,82,16,Liberty,BSth,63,
1210,18-Mar-04,2004,64,Midwest,10,Nevada,MWC,72,7,Michigan St.,B10,66,
1211,18-Mar-04,2004,64,South,3,Texas,B12,66,14,Princeton,Ivy,49,
1212,18-Mar-04,2004,64,West,8,Alabama,SEC,65,9,Southern Illinois,MVC,64,
1213,18-Mar-04,2004,64,West,4,Maryland,B10,86,13,UTEP,CUSA,83,
1214,18-Mar-04,2004,64,West,1,Stanford,P12,71,16,UTSA,CUSA,45,
1215,18-Mar-04,2004,64,Midwest,2,Gonzaga,WCC,76,15,Valparaiso,Horz,49,
1216,18-Mar-04,2004,64,East,4,Wake Forest,ACC,79,13,VCU,A10,78,
1217,18-Mar-04,2004,64,West,2,Connecticut,Amer,70,15,Vermont,AE,53,
1218,19-Mar-04,2004,64,South,4,Cincinnati,Amer,80,13,East Tennessee St.,SC,77,
1219,19-Mar-04,2004,64,East,2,Oklahoma St.,B12,75,15,Eastern Washington,BSky,56,
1220,19-Mar-04,2004,64,Midwest,1,Kentucky,SEC,96,16,Florida A&M,MEAC,76,
1221,19-Mar-04,2004,64,Midwest,4,Kansas,B12,78,13,Illinois Chicago,Horz,53,
1222,19-Mar-04,2004,64,West,3,North Carolina St.,ACC,61,14,Louisiana Lafayette,SB,52,
1223,19-Mar-04,2004,64,South,7,Xavier,BE,80,10,Louisville,ACC,70,
1224,19-Mar-04,2004,64,South,2,Mississippi St.,SEC,85,15,Monmouth,MAAC,52,
1225,19-Mar-04,2004,64,South,5,Illinois,B10,72,12,Murray St.,OVC,53,
1226,19-Mar-04,2004,64,Midwest,3,Georgia Tech,ACC,65,14,Northern Iowa,MVC,60,
1227,19-Mar-04,2004,64,Midwest,12,Pacific,WCC,66,5,Providence,BE,58,
1228,19-Mar-04,2004,64,East,6,Wisconsin,B10,76,11,Richmond,A10,64,
1229,19-Mar-04,2004,64,East,7,Memphis,Amer,59,10,South Carolina,SEC,43,
1230,19-Mar-04,2004,64,East,3,Pittsburgh,ACC,53,14,UCF,Amer,44,
1231,19-Mar-04,2004,64,Midwest,6,Boston College,ACC,58,11,Utah,P12,51,
1232,19-Mar-04,2004,64,Midwest,9,UAB,CUSA,102,8,Washington,P12,100,
1233,19-Mar-04,2004,64,West,6,Vanderbilt,SEC,71,11,Western Michigan,MAC,58,
1234,20-Mar-04,2004,32,West,2,Connecticut,Amer,72,7,DePaul,BE,55,
1235,20-Mar-04,2004,32,Midwest,10,Nevada,MWC,91,2,Gonzaga,WCC,72,
1236,20-Mar-04,2004,32,East,4,Wake Forest,ACC,84,12,Manhattan,MAAC,80,
1237,20-Mar-04,2004,32,West,5,Syracuse,ACC,72,4,Maryland,B10,70,
1238,20-Mar-04,2004,32,South,3,Texas,B12,78,6,North Carolina,ACC,75,
1239,20-Mar-04,2004,32,South,1,Duke,ACC,90,8,Seton Hall,BE,62,
1240,20-Mar-04,2004,32,West,8,Alabama,SEC,70,1,Stanford,P12,67,
1241,20-Mar-04,2004,32,East,1,Saint Joseph's,A10,70,8,Texas Tech,B12,65,
1242,21-Mar-04,2004,32,Midwest,3,Georgia Tech,ACC,57,6,Boston College,ACC,54,
1243,21-Mar-04,2004,32,South,5,Illinois,B10,92,4,Cincinnati,Amer,68,
1244,21-Mar-04,2004,32,Midwest,9,UAB,CUSA,76,1,Kentucky,SEC,75,
1245,21-Mar-04,2004,32,East,2,Oklahoma St.,B12,70,7,Memphis,Amer,53,
1246,21-Mar-04,2004,32,South,7,Xavier,BE,89,2,Mississippi St.,SEC,74,
1247,21-Mar-04,2004,32,West,6,Vanderbilt,SEC,75,3,North Carolina St.,ACC,73,
1248,21-Mar-04,2004,32,Midwest,4,Kansas,B12,78,12,Pacific,WCC,63,
1249,21-Mar-04,2004,32,East,3,Pittsburgh,ACC,59,6,Wisconsin,B10,55,
1250,25-Mar-04,2004,16,East,2,Oklahoma St.,B12,63,3,Pittsburgh,ACC,51,
1251,25-Mar-04,2004,16,West,8,Alabama,SEC,80,5,Syracuse,ACC,71,
1252,25-Mar-04,2004,16,West,2,Connecticut,Amer,73,6,Vanderbilt,SEC,53,
1253,25-Mar-04,2004,16,East,1,Saint Joseph's,A10,84,4,Wake Forest,ACC,80,
1254,26-Mar-04,2004,16,South,1,Duke,ACC,72,5,Illinois,B10,62,
1255,26-Mar-04,2004,16,Midwest,3,Georgia Tech,ACC,72,10,Nevada,MWC,67,
1256,26-Mar-04,2004,16,South,7,Xavier,BE,79,3,Texas,B12,71,
1257,26-Mar-04,2004,16,Midwest,4,Kansas,B12,100,9,UAB,CUSA,74,
1258,27-Mar-04,2004,8,West,2,Connecticut,Amer,87,8,Alabama,SEC,71,
1259,27-Mar-04,2004,8,East,2,Oklahoma St.,B12,64,1,Saint Joseph's,A10,62,
1260,28-Mar-04,2004,8,Midwest,3,Georgia Tech,ACC,79,4,Kansas,B12,71,1 OT
1261,28-Mar-04,2004,8,South,1,Duke,ACC,66,7,Xavier,BE,63,
1262,3-Apr-04,2004,4,Final Four,2,Connecticut,Amer,79,1,Duke,ACC,78,
1263,3-Apr-04,2004,4,Final Four,3,Georgia Tech,ACC,67,2,Oklahoma St.,B12,65,
1264,5-Apr-04,2004,Champ,Championship,2,Connecticut,Amer,82,3,Georgia Tech,ACC,73,
1265,15-Mar-05,2005,Play-in,East,16,Oakland,Horz,79,16,Alabama A&M,SWAC,69,
1266,17-Mar-05,2005,64,Midwest,12,Milwaukee,Horz,83,5,Alabama,SEC,73,
1267,17-Mar-05,2005,64,West,2,Wake Forest,ACC,70,15,Chattanooga,SC,54,
1268,17-Mar-05,2005,64,West,7,West Virginia,B12,63,10,Creighton,BE,61,
1269,17-Mar-05,2005,64,South,2,Kentucky,SEC,72,15,Eastern Kentucky,OVC,64,
1270,17-Mar-05,2005,64,Midwest,1,Illinois,B10,67,16,Fairleigh Dickinson,NEC,55,
1271,17-Mar-05,2005,64,South,7,Cincinnati,Amer,76,10,Iowa,B10,64,
1272,17-Mar-05,2005,64,Midwest,11,UAB,CUSA,82,6,LSU,SEC,68,
1273,17-Mar-05,2005,64,West,1,Washington,P12,88,16,Montana,BSky,77,
1274,17-Mar-05,2005,64,South,3,Oklahoma,B12,84,14,Niagara,MAAC,67,
1275,17-Mar-05,2005,64,Midwest,4,Boston College,ACC,85,13,Penn,Ivy,65,
1276,17-Mar-05,2005,64,West,8,Pacific,WCC,79,9,Pittsburgh,ACC,71,
1277,17-Mar-05,2005,64,Midwest,9,Nevada,MWC,61,8,Texas,B12,57,
1278,17-Mar-05,2005,64,West,6,Texas Tech,B12,78,11,UCLA,P12,66,
1279,17-Mar-05,2005,64,Midwest,3,Arizona,P12,66,14,Utah St.,MWC,53,
1280,17-Mar-05,2005,64,South,6,Utah,P12,60,11,UTEP,CUSA,54,
1281,17-Mar-05,2005,64,West,3,Gonzaga,WCC,74,14,Winthrop,BSth,64,
1282,18-Mar-05,2005,64,East,10,North Carolina St.,ACC,75,7,Charlotte,CUSA,63,
1283,18-Mar-05,2005,64,South,1,Duke,ACC,57,16,Delaware St.,MEAC,46,
1284,18-Mar-05,2005,64,West,5,Georgia Tech,ACC,80,12,George Washington,A10,68,
1285,18-Mar-05,2005,64,East,14,Bucknell,Pat,64,3,Kansas,B12,63,
1286,18-Mar-05,2005,64,West,4,Louisville,ACC,68,13,Louisiana Lafayette,SB,62,
1287,18-Mar-05,2005,64,East,9,Iowa St.,B12,64,8,Minnesota,B10,53,
1288,18-Mar-05,2005,64,East,5,Villanova,BE,55,12,New Mexico,MWC,47,
1289,18-Mar-05,2005,64,East,6,Wisconsin,B10,57,11,Northern Iowa,MVC,52,
1290,18-Mar-05,2005,64,East,1,North Carolina,ACC,96,16,Oakland,Horz,68,
1291,18-Mar-05,2005,64,East,4,Florida,SEC,67,13,Ohio,MAC,62,
1292,18-Mar-05,2005,64,South,5,Michigan St.,B10,89,12,Old Dominion,CUSA,81,
1293,18-Mar-05,2005,64,Midwest,7,Southern Illinois,MVC,65,10,Saint Mary's,WCC,56,
1294,18-Mar-05,2005,64,Midwest,2,Oklahoma St.,B12,63,15,Southeastern Louisiana,Slnd,50,
1295,18-Mar-05,2005,64,South,9,Mississippi St.,SEC,93,8,Stanford,P12,70,
1296,18-Mar-05,2005,64,South,13,Vermont,AE,60,4,Syracuse,ACC,57,1 OT
1297,18-Mar-05,2005,64,East,2,Connecticut,Amer,77,15,UCF,Amer,71,
1298,19-Mar-05,2005,32,Midwest,12,Milwaukee,Horz,83,4,Boston College,ACC,75,
1299,19-Mar-05,2005,32,South,2,Kentucky,SEC,69,7,Cincinnati,Amer,60,
1300,19-Mar-05,2005,32,West,6,Texas Tech,B12,71,3,Gonzaga,WCC,69,
1301,19-Mar-05,2005,32,Midwest,1,Illinois,B10,71,9,Nevada,MWC,59,
1302,19-Mar-05,2005,32,South,6,Utah,P12,67,3,Oklahoma,B12,58,
1303,19-Mar-05,2005,32,West,1,Washington,P12,97,8,Pacific,WCC,79,
1304,19-Mar-05,2005,32,Midwest,3,Arizona,P12,85,11,UAB,CUSA,63,
1305,19-Mar-05,2005,32,West,7,West Virginia,B12,111,2,Wake Forest,ACC,105,2 OT
1306,20-Mar-05,2005,32,East,6,Wisconsin,B10,71,14,Bucknell,Pat,62,
1307,20-Mar-05,2005,32,East,10,North Carolina St.,ACC,65,2,Connecticut,Amer,62,
1308,20-Mar-05,2005,32,East,5,Villanova,BE,76,4,Florida,SEC,65,
1309,20-Mar-05,2005,32,West,4,Louisville,ACC,76,5,Georgia Tech,ACC,54,
1310,20-Mar-05,2005,32,East,1,North Carolina,ACC,92,9,Iowa St.,B12,65,
1311,20-Mar-05,2005,32,South,1,Duke,ACC,63,9,Mississippi St.,SEC,55,
1312,20-Mar-05,2005,32,Midwest,2,Oklahoma St.,B12,85,7,Southern Illinois,MVC,77,
1313,20-Mar-05,2005,32,South,5,Michigan St.,B10,72,13,Vermont,AE,61,
1314,24-Mar-05,2005,16,Midwest,1,Illinois,B10,77,12,Milwaukee,Horz,63,
1315,24-Mar-05,2005,16,Midwest,3,Arizona,P12,79,2,Oklahoma St.,B12,78,
1316,24-Mar-05,2005,16,West,7,West Virginia,B12,65,6,Texas Tech,B12,60,
1317,24-Mar-05,2005,16,West,4,Louisville,ACC,93,1,Washington,P12,79,
1318,25-Mar-05,2005,16,South,5,Michigan St.,B10,78,1,Duke,ACC,68,
1319,25-Mar-05,2005,16,East,6,Wisconsin,B10,65,10,North Carolina St.,ACC,56,
1320,25-Mar-05,2005,16,South,2,Kentucky,SEC,62,6,Utah,P12,52,
1321,25-Mar-05,2005,16,East,1,North Carolina,ACC,67,5,Villanova,BE,66,
1322,26-Mar-05,2005,8,Midwest,1,Illinois,B10,90,3,Arizona,P12,89,1 OT
1323,26-Mar-05,2005,8,West,4,Louisville,ACC,93,7,West Virginia,B12,85,1 OT
1324,27-Mar-05,2005,8,South,5,Michigan St.,B10,94,2,Kentucky,SEC,88,2 OT
1325,27-Mar-05,2005,8,East,1,North Carolina,ACC,88,6,Wisconsin,B10,82,
1326,2-Apr-05,2005,4,Final Four,1,Illinois,B10,72,4,Louisville,ACC,57,
1327,2-Apr-05,2005,4,Final Four,1,North Carolina,ACC,87,5,Michigan St.,B10,71,
1328,4-Apr-05,2005,Champ,Championship,1,North Carolina,ACC,75,1,Illinois,B10,70,
1329,14-Mar-06,2006,Play-in,Midwest,16,Monmouth,MAAC,71,16,Hampton,MEAC,49,
1330,16-Mar-06,2006,64,East,4,Illinois,B10,78,13,Air Force,MWC,69,
1331,16-Mar-06,2006,64,West,2,UCLA,P12,78,15,Belmont,OVC,44,
1332,16-Mar-06,2006,64,South,4,LSU,SEC,80,13,Iona,MAAC,64,
1333,16-Mar-06,2006,64,West,10,Alabama,SEC,90,7,Marquette,BE,85,
1334,16-Mar-06,2006,64,Midwest,12,Montana,BSky,87,5,Nevada,MWC,79,
1335,16-Mar-06,2006,64,Midwest,11,Milwaukee,Horz,82,6,Oklahoma,B12,74,
1336,16-Mar-06,2006,64,Midwest,4,Boston College,ACC,88,13,Pacific,WCC,76,2 OT
1337,16-Mar-06,2006,64,West,6,Indiana,B10,87,11,San Diego St.,MWC,83,
1338,16-Mar-06,2006,64,East,7,Wichita St.,MVC,86,10,Seton Hall,BE,66,
1339,16-Mar-06,2006,64,Midwest,3,Florida,SEC,76,14,South Alabama,SB,50,
1340,16-Mar-06,2006,64,South,1,Duke,ACC,70,16,Southern,SWAC,54,
1341,16-Mar-06,2006,64,South,12,Texas A&M,SEC,66,5,Syracuse,ACC,58,
1342,16-Mar-06,2006,64,South,8,George Washington,A10,88,9,UNC Wilmington,CAA,85,1 OT
1343,16-Mar-06,2006,64,East,5,Washington,P12,75,12,Utah St.,MWC,61,
1344,16-Mar-06,2006,64,East,2,Tennessee,SEC,63,15,Winthrop,BSth,61,
1345,16-Mar-06,2006,64,West,3,Gonzaga,WCC,79,14,Xavier,BE,75,
1346,17-Mar-06,2006,64,East,1,Connecticut,Amer,72,16,Albany,AE,59,
1347,17-Mar-06,2006,64,West,9,Bucknell,Pat,59,8,Arkansas,SEC,55,
1348,17-Mar-06,2006,64,South,10,North Carolina St.,ACC,58,7,California,P12,52,
1349,17-Mar-06,2006,64,Midwest,2,Ohio St.,B10,70,15,Davidson,A10,62,
1350,17-Mar-06,2006,64,South,14,Northwestern St.,Slnd,64,3,Iowa,B10,63,
1351,17-Mar-06,2006,64,West,13,Bradley,MVC,77,4,Kansas,B12,73,
1352,17-Mar-06,2006,64,West,5,Pittsburgh,ACC,79,12,Kent St.,MAC,64,
1353,17-Mar-06,2006,64,East,11,George Mason,A10,75,6,Michigan St.,B10,65,
1354,17-Mar-06,2006,64,Midwest,1,Villanova,BE,58,16,Monmouth,MAAC,45,
1355,17-Mar-06,2006,64,East,3,North Carolina,ACC,69,14,Murray St.,OVC,65,
1356,17-Mar-06,2006,64,Midwest,7,Georgetown,BE,54,10,Northern Iowa,MVC,49,
1357,17-Mar-06,2006,64,West,1,Memphis,Amer,94,16,Oral Roberts,Sum,78,
1358,17-Mar-06,2006,64,South,2,Texas,B12,60,15,Penn,Ivy,52,
1359,17-Mar-06,2006,64,South,6,West Virginia,B12,64,11,Southern Illinois,MVC,46,
1360,17-Mar-06,2006,64,East,8,Kentucky,SEC,69,9,UAB,CUSA,64,
1361,17-Mar-06,2006,64,Midwest,8,Arizona,P12,94,9,Wisconsin,B10,75,
1362,18-Mar-06,2006,32,West,2,UCLA,P12,62,10,Alabama,SEC,59,
1363,18-Mar-06,2006,32,South,1,Duke,ACC,74,8,George Washington,A10,61,
1364,18-Mar-06,2006,32,East,5,Washington,P12,67,4,Illinois,B10,64,
1365,18-Mar-06,2006,32,West,3,Gonzaga,WCC,90,6,Indiana,B10,80,
1366,18-Mar-06,2006,32,Midwest,3,Florida,SEC,82,11,Milwaukee,Horz,60,
1367,18-Mar-06,2006,32,Midwest,4,Boston College,ACC,69,12,Montana,BSky,56,
1368,18-Mar-06,2006,32,East,7,Wichita St.,MVC,80,2,Tennessee,SEC,73,
1369,18-Mar-06,2006,32,South,4,LSU,SEC,58,12,Texas A&M,SEC,57,
1370,19-Mar-06,2006,32,Midwest,1,Villanova,BE,82,8,Arizona,P12,78,
1371,19-Mar-06,2006,32,West,1,Memphis,Amer,72,9,Bucknell,Pat,56,
1372,19-Mar-06,2006,32,East,1,Connecticut,Amer,87,8,Kentucky,SEC,83,
1373,19-Mar-06,2006,32,East,11,George Mason,A10,65,3,North Carolina,ACC,60,
1374,19-Mar-06,2006,32,South,2,Texas,B12,75,10,North Carolina St.,ACC,54,
1375,19-Mar-06,2006,32,South,6,West Virginia,B12,67,14,Northwestern St.,Slnd,54,
1376,19-Mar-06,2006,32,Midwest,7,Georgetown,BE,70,2,Ohio St.,B10,52,
1377,19-Mar-06,2006,32,West,13,Bradley,MVC,72,5,Pittsburgh,ACC,66,
1378,23-Mar-06,2006,16,West,1,Memphis,Amer,80,13,Bradley,MVC,64,
1379,23-Mar-06,2006,16,South,4,LSU,SEC,62,1,Duke,ACC,54,
1380,23-Mar-06,2006,16,West,2,UCLA,P12,73,3,Gonzaga,WCC,71,
1381,23-Mar-06,2006,16,South,2,Texas,B12,74,6,West Virginia,B12,71,
1382,24-Mar-06,2006,16,Midwest,1,Villanova,BE,60,4,Boston College,ACC,59,1 OT
1383,24-Mar-06,2006,16,Midwest,3,Florida,SEC,57,7,Georgetown,BE,53,
1384,24-Mar-06,2006,16,East,1,Connecticut,Amer,98,5,Washington,P12,92,1 OT
1385,24-Mar-06,2006,16,East,11,George Mason,A10,63,7,Wichita St.,MVC,55,
1386,25-Mar-06,2006,8,West,2,UCLA,P12,50,1,Memphis,Amer,45,
1387,25-Mar-06,2006,8,South,4,LSU,SEC,70,2,Texas,B12,60,1 OT
1388,26-Mar-06,2006,8,East,11,George Mason,A10,86,1,Connecticut,Amer,84,1 OT
1389,26-Mar-06,2006,8,Midwest,3,Florida,SEC,75,1,Villanova,BE,62,
1390,1-Apr-06,2006,4,Final Four,3,Florida,SEC,73,11,George Mason,A10,58,
1391,1-Apr-06,2006,4,Final Four,2,UCLA,P12,59,4,LSU,SEC,45,
1392,3-Apr-06,2006,Champ,Championship,3,Florida,SEC,73,2,UCLA,P12,57,
1393,13-Mar-07,2007,Play-in,West,16,Niagara,MAAC,77,16,Florida A&M,MEAC,69,
1394,15-Mar-07,2007,64,East,2,Georgetown,BE,80,15,Belmont,OVC,55,
1395,15-Mar-07,2007,64,South,9,Xavier,BE,79,8,BYU,WCC,77,
1396,15-Mar-07,2007,64,South,1,Ohio St.,B10,78,16,Central Connecticut,NEC,57,
1397,15-Mar-07,2007,64,Midwest,4,Maryland,B10,82,13,Davidson,A10,70,
1398,15-Mar-07,2007,64,West,11,VCU,A10,79,6,Duke,ACC,77,
1399,15-Mar-07,2007,64,East,1,North Carolina,ACC,86,16,Eastern Kentucky,OVC,65,
1400,15-Mar-07,2007,64,East,6,Vanderbilt,SEC,77,11,George Washington,A10,44,
1401,15-Mar-07,2007,64,West,7,Indiana,B10,70,10,Gonzaga,WCC,57,
1402,15-Mar-07,2007,64,East,9,Michigan St.,B10,61,8,Marquette,BE,49,
1403,15-Mar-07,2007,64,Midwest,5,Butler,BE,57,12,Old Dominion,CUSA,46,
1404,15-Mar-07,2007,64,East,3,Washington St.,P12,70,14,Oral Roberts,Sum,54,
1405,15-Mar-07,2007,64,South,3,Texas A&M,SEC,68,14,Penn,Ivy,52,
1406,15-Mar-07,2007,64,South,6,Louisville,ACC,78,11,Stanford,P12,58,
1407,15-Mar-07,2007,64,East,7,Boston College,ACC,84,10,Texas Tech,B12,75,
1408,15-Mar-07,2007,64,West,2,UCLA,P12,70,15,Weber St.,BSky,42,
1409,15-Mar-07,2007,64,West,3,Pittsburgh,ACC,79,14,Wright St.,Horz,58,
1410,16-Mar-07,2007,64,South,4,Virginia,ACC,84,13,Albany,AE,57,
1411,16-Mar-07,2007,64,Midwest,9,Purdue,B10,72,8,Arizona,P12,63,
1412,16-Mar-07,2007,64,East,5,USC,P12,77,12,Arkansas,SEC,60,
1413,16-Mar-07,2007,64,South,7,Nevada,MWC,77,10,Creighton,BE,71,1 OT
1414,16-Mar-07,2007,64,Midwest,7,UNLV,MWC,67,10,Georgia Tech,ACC,63,
1415,16-Mar-07,2007,64,West,4,Southern Illinois,MVC,61,13,Holy Cross,Pat,51,
1416,16-Mar-07,2007,64,West,5,Virginia Tech,ACC,54,12,Illinois,B10,52,
1417,16-Mar-07,2007,64,Midwest,1,Florida,SEC,112,16,Jackson St.,SWAC,69,
1418,16-Mar-07,2007,64,South,5,Tennessee,SEC,121,12,Long Beach St.,BW,86,
1419,16-Mar-07,2007,64,Midwest,3,Oregon,P12,58,14,Miami OH,MAC,56,
1420,16-Mar-07,2007,64,East,4,Texas,B12,79,13,New Mexico St.,WAC,67,
1421,16-Mar-07,2007,64,West,1,Kansas,B12,107,16,Niagara,MAAC,67,
1422,16-Mar-07,2007,64,South,2,Memphis,Amer,73,15,North Texas,CUSA,58,
1423,16-Mar-07,2007,64,Midwest,11,Winthrop,BSth,74,6,Notre Dame,ACC,64,
1424,16-Mar-07,2007,64,Midwest,2,Wisconsin,B10,76,15,Texas A&M Corpus Christi,NA,63,
1425,16-Mar-07,2007,64,West,8,Kentucky,SEC,67,9,Villanova,BE,58,
1426,17-Mar-07,2007,32,East,2,Georgetown,BE,62,7,Boston College,ACC,55,
1427,17-Mar-07,2007,32,West,2,UCLA,P12,54,7,Indiana,B10,49,
1428,17-Mar-07,2007,32,South,3,Texas A&M,SEC,72,6,Louisville,ACC,69,
1429,17-Mar-07,2007,32,Midwest,5,Butler,BE,62,4,Maryland,B10,59,
1430,17-Mar-07,2007,32,East,1,North Carolina,ACC,81,9,Michigan St.,B10,67,
1431,17-Mar-07,2007,32,West,3,Pittsburgh,ACC,84,11,VCU,A10,79,1 OT
1432,17-Mar-07,2007,32,East,6,Vanderbilt,SEC,78,3,Washington St.,P12,74,2 OT
1433,17-Mar-07,2007,32,South,1,Ohio St.,B10,78,9,Xavier,BE,71,1 OT
1434,18-Mar-07,2007,32,West,1,Kansas,B12,88,8,Kentucky,SEC,76,
1435,18-Mar-07,2007,32,South,2,Memphis,Amer,78,7,Nevada,MWC,62,
1436,18-Mar-07,2007,32,Midwest,1,Florida,SEC,74,9,Purdue,B10,67,
1437,18-Mar-07,2007,32,East,5,USC,P12,87,4,Texas,B12,68,
1438,18-Mar-07,2007,32,South,5,Tennessee,SEC,77,4,Virginia,ACC,74,
1439,18-Mar-07,2007,32,West,4,Southern Illinois,MVC,63,5,Virginia Tech,ACC,48,
1440,18-Mar-07,2007,32,Midwest,3,Oregon,P12,75,11,Winthrop,BSth,61,
1441,18-Mar-07,2007,32,Midwest,7,UNLV,MWC,74,2,Wisconsin,B10,68,
1442,22-Mar-07,2007,16,West,2,UCLA,P12,64,3,Pittsburgh,ACC,55,
1443,22-Mar-07,2007,16,West,1,Kansas,B12,61,4,Southern Illinois,MVC,58,
1444,22-Mar-07,2007,16,South,1,Ohio St.,B10,85,5,Tennessee,SEC,84,
1445,22-Mar-07,2007,16,South,2,Memphis,Amer,65,3,Texas A&M,SEC,64,
1446,23-Mar-07,2007,16,Midwest,1,Florida,SEC,65,5,Butler,BE,57,
1447,23-Mar-07,2007,16,Midwest,3,Oregon,P12,76,7,UNLV,MWC,72,
1448,23-Mar-07,2007,16,East,1,North Carolina,ACC,74,5,USC,P12,64,
1449,23-Mar-07,2007,16,East,2,Georgetown,BE,66,6,Vanderbilt,SEC,65,
1450,24-Mar-07,2007,8,West,2,UCLA,P12,68,1,Kansas,B12,55,
1451,24-Mar-07,2007,8,South,1,Ohio St.,B10,92,2,Memphis,Amer,76,
1452,25-Mar-07,2007,8,East,2,Georgetown,BE,96,1,North Carolina,ACC,84,1 OT
1453,25-Mar-07,2007,8,Midwest,1,Florida,SEC,85,3,Oregon,P12,77,
1454,31-Mar-07,2007,4,Final Four,1,Ohio St.,B10,67,2,Georgetown,BE,60,
1455,31-Mar-07,2007,4,Final Four,1,Florida,SEC,76,2,UCLA,P12,66,
1456,2-Apr-07,2007,Champ,Championship,1,Florida,SEC,84,1,Ohio St.,B10,75,
1457,18-Mar-08,2008,Play-in,East,16,Mount St. Mary's,NEC,69,16,Coppin St.,MEAC,60,
1458,20-Mar-08,2008,64,West,7,West Virginia,B12,75,10,Arizona,P12,65,
1459,20-Mar-08,2008,64,West,6,Purdue,B10,90,11,Baylor,B12,79,
1460,20-Mar-08,2008,64,West,2,Duke,ACC,71,15,Belmont,OVC,70,
1461,20-Mar-08,2008,64,West,9,Texas A&M,SEC,67,8,BYU,WCC,62,
1462,20-Mar-08,2008,64,Midwest,3,Wisconsin,B10,71,14,Cal St. Fullerton,BW,56,
1463,20-Mar-08,2008,64,South,3,Stanford,P12,77,14,Cornell,Ivy,53,
1464,20-Mar-08,2008,64,East,5,Notre Dame,ACC,68,12,George Mason,A10,50,
1465,20-Mar-08,2008,64,West,3,Xavier,BE,73,14,Georgia,SEC,61,
1466,20-Mar-08,2008,64,Midwest,8,UNLV,MWC,71,9,Kent St.,MAC,58,
1467,20-Mar-08,2008,64,South,6,Marquette,BE,74,11,Kentucky,SEC,66,
1468,20-Mar-08,2008,64,West,1,UCLA,P12,70,16,Mississippi Valley,NA,29,
1469,20-Mar-08,2008,64,South,4,Pittsburgh,ACC,82,13,Oral Roberts,Sum,63,
1470,20-Mar-08,2008,64,Midwest,1,Kansas,B12,85,16,Portland St.,BSky,61,
1471,20-Mar-08,2008,64,South,5,Michigan St.,B10,72,12,Temple,Amer,61,
1472,20-Mar-08,2008,64,Midwest,11,Kansas St.,B12,80,6,USC,P12,67,
1473,20-Mar-08,2008,64,East,4,Washington St.,P12,71,13,Winthrop,BSth,40,
1474,21-Mar-08,2008,64,East,2,Tennessee,SEC,72,15,American,Pat,57,
1475,21-Mar-08,2008,64,South,2,Texas,B12,74,15,Austin Peay,OVC,54,
1476,21-Mar-08,2008,64,East,3,Louisville,ACC,79,14,Boise St.,MWC,61,
1477,21-Mar-08,2008,64,Midwest,12,Villanova,BE,75,5,Clemson,ACC,69,
1478,21-Mar-08,2008,64,West,13,San Diego,WCC,70,4,Connecticut,Amer,69,1 OT
1479,21-Mar-08,2008,64,West,12,Western Kentucky,CUSA,101,5,Drake,MVC,99,1 OT
1480,21-Mar-08,2008,64,Midwest,10,Davidson,A10,82,7,Gonzaga,WCC,76,
1481,21-Mar-08,2008,64,East,9,Arkansas,SEC,86,8,Indiana,B10,72,
1482,21-Mar-08,2008,64,East,1,North Carolina,ACC,113,16,Mount St. Mary's,NEC,74,
1483,21-Mar-08,2008,64,South,8,Mississippi St.,SEC,76,9,Oregon,P12,69,
1484,21-Mar-08,2008,64,East,6,Oklahoma,B12,72,11,Saint Joseph's,A10,64,
1485,21-Mar-08,2008,64,South,7,Miami FL,ACC,78,10,Saint Mary's,WCC,64,
